364600	0.14
364800	0.30
365000	0.61
365200	0.86
365400	0.91
365600	0.81
365800	0.76
366000	0.70
366200	0.73
366400	0.92
366600	1.28
366800	1.67
367000	1.92
367200	1.99
367400	1.91
367600	1.78
367800	1.63
368000	1.45
368200	1.33
368400	1.27
368600	1.11
368800	0.91
369000	0.70
369200	0.45
369400	0.29
369600	0.25
369800	0.24
370000	0.17
370200	0.12
370400	0.05
370600	0.10
370800	0.39
371000	0.73
371200	1.00
371400	1.15
371600	1.26
371800	1.38
372000	1.53
372200	1.66
372400	1.60
372600	1.46
372800	1.20
373000	0.93
373200	0.75
373400	0.65
373600	0.62
373800	0.66
374000	0.64
374200	0.54
374400	0.50
374600	0.64
374800	0.85
375000	1.01
375200	1.16
375400	1.16
375600	0.89
375800	0.53
376000	0.18
376200	0.08
376400	0.21
376600	0.38
376800	0.56
377000	0.68
377200	0.70
377400	0.60
377600	0.49
377800	0.41
378000	0.42
378200	0.49
378400	0.49
378600	0.44
378800	0.44
379000	0.47
379200	0.47
379400	0.57
379600	0.63
379800	0.60
380000	0.57
380200	0.58
380400	0.62
380600	0.65
380800	0.71
381000	0.72
381200	0.80
381400	0.94
381600	1.11
381800	1.23
382000	1.28
382200	1.18
382400	0.97
382600	0.75
382800	0.54
383000	0.33
383200	0.28
383400	0.18
383600	0.38
383800	0.56
384000	0.70
384200	0.79
384400	0.95
384600	1.07
384800	1.19
385000	1.40
385200	1.52
385400	1.52
385600	1.42
385800	1.41
386000	1.48
386200	1.54
386400	1.58
386600	1.60
386800	1.58
387000	1.56
387200	1.57
387400	1.51
387600	1.48
387800	1.49
388000	1.44
388200	1.45
388400	1.36
388600	1.22
388800	1.20
389000	1.18
389200	1.10
389400	0.98
389600	0.85
389800	0.64
390000	0.40
390200	0.19
390400	0.47
390600	0.87
390800	1.20
391000	1.60
391200	2.04
391400	2.23
391600	2.13
391800	1.93
392000	1.62
392200	1.34
392400	1.06
392600	0.70
392800	0.39
393000	0.31
393200	0.25
393400	0.25
393600	0.27
393800	0.19
394000	0.34
394200	0.61
394400	0.77
394600	0.93
394800	1.14
395000	1.25
395200	1.25
395400	1.25
395600	1.27
395800	1.33
396000	1.37
396200	1.30
396400	1.06
396600	0.81
396800	0.60
397000	0.48
397200	0.44
397400	0.48
397600	0.50
397800	0.68
398000	0.79
398200	0.76
398400	0.76
398600	0.80
398800	0.86
399000	0.92
399200	1.01
399400	1.10
399600	1.19
399800	1.28
